::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient
0.255446623,0.052114478,0.255446623,0.052114478,0.255446623,0.052114478,0.255446623,0.052114478,0.255446623,0.052114478,0.255446623,0.052114478
0.255718954,0.052114478,0.255718954,0.052114478,0.255718954,0.052114478,0.255718954,0.052114478,0.255718954,0.052114478,0.255718954,0.052114478
0.255991285,0.185428198,0.255991285,0.185428198,0.255991285,0.185428198,0.255991285,0.185428198,0.255991285,0.185428198,0.255991285,0.185428198
0.256263617,0.133306878,0.256263617,0.133306878,0.256263617,0.133306878,0.256263617,0.133306878,0.256263617,0.133306878,0.256263617,0.133306878
0.256535948,0.185428198,0.256535948,0.185428198,0.256535948,0.185428198,0.256535948,0.185428198,0.256535948,0.185428198,0.256535948,0.185428198
0.256808279,0.117775847,0.256808279,0.117775847,0.256808279,0.117775847,0.256808279,0.117775847,0.256808279,0.117775847,0.256808279,0.117775847
0.25708061,0.065661369,0.25708061,0.065661369,0.25708061,0.065661369,0.25708061,0.065661369,0.25708061,0.065661369,0.25708061,0.065661369
0.257352941,0.065661369,0.257352941,0.065661369,0.257352941,0.065661369,0.257352941,0.065661369,0.257352941,0.065661369,0.257352941,0.065661369
0.257625272,0.065661369,0.257625272,0.065661369,0.257625272,0.065661369,0.257625272,0.065661369,0.257625272,0.065661369,0.257625272,0.065661369
0.257897603,0.065661369,0.257897603,0.065661369,0.257897603,0.065661369,0.257897603,0.065661369,0.257897603,0.065661369,0.257897603,0.065661369
0.258169935,0.065661369,0.258169935,0.065661369,0.258169935,0.065661369,0.258169935,0.065661369,0.258169935,0.065661369,0.258169935,0.065661369
0.258442266,0.065661369,0.258442266,0.065661369,0.258442266,0.065661369,0.258442266,0.065661369,0.258442266,0.065661369,0.258442266,0.065661369
0.258714597,0.334991345,0.258714597,0.334991345,0.258714597,0.334991345,0.258714597,0.334991345,0.258714597,0.334991345,0.258714597,0.334991345
0.258986928,0.387112665,0.258986928,0.387112665,0.258986928,0.387112665,0.258986928,0.387112665,0.258986928,0.387112665,0.258986928,0.387112665
0.259259259,0.135988889,0.259259259,0.135988889,0.259259259,0.135988889,0.259259259,0.135988889,0.259259259,0.135988889,0.259259259,0.135988889
0.25953159,0.081691856,0.25953159,0.081691856,0.25953159,0.081691856,0.25953159,0.081691856,0.25953159,0.081691856,0.25953159,0.081691856
0.259803922,0.149344207,0.259803922,0.149344207,0.259803922,0.149344207,0.259803922,0.149344207,0.259803922,0.149344207,0.259803922,0.149344207
0.260076253,0.388809447,0.260076253,0.388809447,0.260076253,0.388809447,0.260076253,0.388809447,0.260076253,0.388809447,0.260076253,0.388809447
0.260348584,0.135988889,0.260348584,0.135988889,0.260348584,0.135988889,0.260348584,0.135988889,0.260348584,0.135988889,0.260348584,0.135988889
0.260620915,0.016037329,0.260620915,0.016037329,0.260620915,0.016037329,0.260620915,0.016037329,0.260620915,0.016037329,0.260620915,0.016037329
0.260893246,0.149344207,0.260893246,0.149344207,0.260893246,0.149344207,0.260893246,0.149344207,0.260893246,0.149344207,0.260893246,0.149344207
0.261165577,0.149344207,0.261165577,0.149344207,0.261165577,0.149344207,0.261165577,0.149344207,0.261165577,0.149344207,0.261165577,0.149344207
0.261437908,0.081691856,0.261437908,0.081691856,0.261437908,0.081691856,0.261437908,0.081691856,0.261437908,0.081691856,0.261437908,0.081691856
0.26171024,0.135988889,0.26171024,0.135988889,0.26171024,0.135988889,0.26171024,0.135988889,0.26171024,0.135988889,0.26171024,0.135988889
0.261982571,0.081691856,0.261982571,0.081691856,0.261982571,0.081691856,0.261982571,0.081691856,0.261982571,0.081691856,0.261982571,0.081691856
0.262254902,0.256111495,0.262254902,0.256111495,0.262254902,0.256111495,0.262254902,0.256111495,0.262254902,0.256111495,0.262254902,0.256111495
0.262527233,0.495576735,0.262527233,0.495576735,0.262527233,0.495576735,0.262527233,0.495576735,0.262527233,0.495576735,0.262527233,0.495576735
0.262799564,0.135988889,0.262799564,0.135988889,0.262799564,0.135988889,0.262799564,0.135988889,0.262799564,0.135988889,0.262799564,0.135988889
0.263071895,0.122804617,0.263071895,0.122804617,0.263071895,0.122804617,0.263071895,0.122804617,0.263071895,0.122804617,0.263071895,0.122804617
0.263344227,0.149344207,0.263344227,0.149344207,0.263344227,0.149344207,0.263344227,0.149344207,0.263344227,0.149344207,0.263344227,0.149344207
0.263616558,0.256111495,0.263616558,0.256111495,0.263616558,0.256111495,0.263616558,0.256111495,0.263616558,0.256111495,0.263616558,0.256111495
0.263888889,0.081691856,0.263888889,0.081691856,0.263888889,0.081691856,0.263888889,0.081691856,0.263888889,0.081691856,0.263888889,0.081691856
0.26416122,0.242756176,0.26416122,0.242756176,0.26416122,0.242756176,0.26416122,0.242756176,0.26416122,0.242756176,0.26416122,0.242756176
0.264433551,0.188465986,0.264433551,0.188465986,0.264433551,0.188465986,0.264433551,0.188465986,0.264433551,0.188465986,0.264433551,0.188465986
0.264705882,0.256111495,0.264705882,0.256111495,0.264705882,0.256111495,0.264705882,0.256111495,0.264705882,0.256111495,0.264705882,0.256111495
0.264978214,0.495576735,0.264978214,0.495576735,0.264978214,0.495576735,0.264978214,0.495576735,0.264978214,0.495576735,0.264978214,0.495576735
0.265250545,0.242756176,0.265250545,0.242756176,0.265250545,0.242756176,0.265250545,0.242756176,0.265250545,0.242756176,0.265250545,0.242756176
0.265522876,0.122804617,0.265522876,0.122804617,0.265522876,0.122804617,0.265522876,0.122804617,0.265522876,0.122804617,0.265522876,0.122804617
0.265795207,0.256111495,0.265795207,0.256111495,0.265795207,0.256111495,0.265795207,0.256111495,0.265795207,0.256111495,0.265795207,0.256111495
0.266067538,0.256111495,0.266067538,0.256111495,0.266067538,0.256111495,0.266067538,0.256111495,0.266067538,0.256111495,0.266067538,0.256111495
0.266339869,0.188465986,0.266339869,0.188465986,0.266339869,0.188465986,0.266339869,0.188465986,0.266339869,0.188465986,0.266339869,0.188465986
0.2666122,0.495576735,0.2666122,0.495576735,0.2666122,0.495576735,0.2666122,0.495576735,0.2666122,0.495576735,0.2666122,0.495576735
0.266884532,0.135988889,0.266884532,0.135988889,0.266884532,0.135988889,0.266884532,0.135988889,0.266884532,0.135988889,0.266884532,0.135988889
0.267156863,0.495576735,0.267156863,0.495576735,0.267156863,0.495576735,0.267156863,0.495576735,0.267156863,0.495576735,0.267156863,0.495576735
0.267429194,0.242756176,0.267429194,0.242756176,0.267429194,0.242756176,0.267429194,0.242756176,0.267429194,0.242756176,0.267429194,0.242756176
0.267701525,0.388809447,0.267701525,0.388809447,0.267701525,0.388809447,0.267701525,0.388809447,0.267701525,0.388809447,0.267701525,0.388809447
0.267973856,0.135988889,0.267973856,0.135988889,0.267973856,0.135988889,0.267973856,0.135988889,0.267973856,0.135988889,0.267973856,0.135988889
0.268246187,0.313713148,0.268246187,0.313713148,0.268246187,0.313713148,0.268246187,0.313713148,0.268246187,0.313713148,0.268246187,0.313713148
0.268518519,0.447026868,0.268518519,0.447026868,0.268518519,0.447026868,0.268518519,0.447026868,0.268518519,0.447026868,0.268518519,0.447026868
0.26879085,0.447026868,0.26879085,0.447026868,0.26879085,0.447026868,0.26879085,0.447026868,0.26879085,0.447026868,0.26879085,0.447026868
0.269063181,0.135988889,0.269063181,0.135988889,0.269063181,0.135988889,0.269063181,0.135988889,0.269063181,0.135988889,0.269063181,0.135988889
0.269335512,0.135988889,0.269335512,0.135988889,0.269335512,0.135988889,0.269335512,0.135988889,0.269335512,0.135988889,0.269335512,0.135988889
0.269607843,0.388809447,0.269607843,0.388809447,0.269607843,0.388809447,0.269607843,0.388809447,0.269607843,0.388809447,0.269607843,0.388809447
0.269880174,0.122804617,0.269880174,0.122804617,0.269880174,0.122804617,0.269880174,0.122804617,0.269880174,0.122804617,0.269880174,0.122804617
0.270152505,0.149344207,0.270152505,0.149344207,0.270152505,0.149344207,0.270152505,0.149344207,0.270152505,0.149344207,0.270152505,0.149344207
0.270424837,0.256111495,0.270424837,0.256111495,0.270424837,0.256111495,0.270424837,0.256111495,0.270424837,0.256111495,0.270424837,0.256111495
0.270697168,0.256111495,0.270697168,0.256111495,0.270697168,0.256111495,0.270697168,0.256111495,0.270697168,0.256111495,0.270697168,0.256111495
0.270969499,0.256111495,0.270969499,0.256111495,0.270969499,0.256111495,0.270969499,0.256111495,0.270969499,0.256111495,0.270969499,0.256111495
0.27124183,0.122804617,0.27124183,0.122804617,0.27124183,0.122804617,0.27124183,0.122804617,0.27124183,0.122804617,0.27124183,0.122804617
0.271514161,0.016037329,0.271514161,0.016037329,0.271514161,0.016037329,0.271514161,0.016037329,0.271514161,0.016037329,0.271514161,0.016037329
0.271786492,0.149344207,0.271786492,0.149344207,0.271786492,0.149344207,0.271786492,0.149344207,0.271786492,0.149344207,0.271786492,0.149344207
0.272058824,0.016037329,0.272058824,0.016037329,0.272058824,0.016037329,0.272058824,0.016037329,0.272058824,0.016037329,0.272058824,0.016037329
0.272331155,0.149344207,0.272331155,0.149344207,0.272331155,0.149344207,0.272331155,0.149344207,0.272331155,0.149344207,0.272331155,0.149344207
0.272603486,0.016037329,0.272603486,0.016037329,0.272603486,0.016037329,0.272603486,0.016037329,0.272603486,0.016037329,0.272603486,0.016037329
0.272875817,0.122804617,0.272875817,0.122804617,0.272875817,0.122804617,0.272875817,0.122804617,0.272875817,0.122804617,0.272875817,0.122804617
0.273148148,0.256111495,0.273148148,0.256111495,0.273148148,0.256111495,0.273148148,0.256111495,0.273148148,0.256111495,0.273148148,0.256111495
0.273420479,0.149344207,0.273420479,0.149344207,0.273420479,0.149344207,0.273420479,0.149344207,0.273420479,0.149344207,0.273420479,0.149344207
0.27369281,0.256111495,0.27369281,0.256111495,0.27369281,0.256111495,0.27369281,0.256111495,0.27369281,0.256111495,0.27369281,0.256111495
0.273965142,0.081691856,0.273965142,0.081691856,0.273965142,0.081691856,0.273965142,0.081691856,0.273965142,0.081691856,0.273965142,0.081691856
0.274237473,0.188465986,0.274237473,0.188465986,0.274237473,0.188465986,0.274237473,0.188465986,0.274237473,0.188465986,0.274237473,0.188465986
0.274509804,0.188465986,0.274509804,0.188465986,0.274509804,0.188465986,0.274509804,0.188465986,0.274509804,0.188465986,0.274509804,0.188465986
0.274782135,0.081691856,0.274782135,0.081691856,0.274782135,0.081691856,0.274782135,0.081691856,0.274782135,0.081691856,0.274782135,0.081691856
0.275054466,0.081691856,0.275054466,0.081691856,0.275054466,0.081691856,0.275054466,0.081691856,0.275054466,0.081691856,0.275054466,0.081691856
0.275326797,0.081691856,0.275326797,0.081691856,0.275326797,0.081691856,0.275326797,0.081691856,0.275326797,0.081691856,0.275326797,0.081691856
0.275599129,0.081691856,0.275599129,0.081691856,0.275599129,0.081691856,0.275599129,0.081691856,0.275599129,0.081691856,0.275599129,0.081691856
0.27587146,0.457795962,0.27587146,0.457795962,0.27587146,0.457795962,0.27587146,0.457795962,0.27587146,0.457795962,0.27587146,0.457795962
0.276143791,0.351028674,0.276143791,0.351028674,0.276143791,0.351028674,0.276143791,0.351028674,0.276143791,0.351028674,0.276143791,0.351028674
0.276416122,0.279408042,0.276416122,0.279408042,0.276416122,0.279408042,0.276416122,0.279408042,0.276416122,0.279408042,0.276416122,0.279408042
0.276688453,0.225117851,0.276688453,0.225117851,0.276688453,0.225117851,0.276688453,0.225117851,0.276688453,0.225117851,0.276688453,0.225117851
0.276960784,0.39953749,0.276960784,0.39953749,0.276960784,0.39953749,0.276960784,0.39953749,0.276960784,0.39953749,0.276960784,0.39953749
0.277233115,0.638995888,0.277233115,0.638995888,0.277233115,0.638995888,0.277233115,0.638995888,0.277233115,0.638995888,0.277233115,0.638995888
0.277505447,0.279408042,0.277505447,0.279408042,0.277505447,0.279408042,0.277505447,0.279408042,0.277505447,0.279408042,0.277505447,0.279408042
0.277777778,0.26622377,0.277777778,0.26622377,0.277777778,0.26622377,0.277777778,0.26622377,0.277777778,0.26622377,0.277777778,0.26622377
0.278050109,0.292770202,0.278050109,0.292770202,0.278050109,0.292770202,0.278050109,0.292770202,0.278050109,0.292770202,0.278050109,0.292770202
0.27832244,0.39953749,0.27832244,0.39953749,0.27832244,0.39953749,0.27832244,0.39953749,0.27832244,0.39953749,0.27832244,0.39953749
0.278594771,0.225117851,0.278594771,0.225117851,0.278594771,0.225117851,0.278594771,0.225117851,0.278594771,0.225117851,0.278594771,0.225117851
0.278867102,0.214971367,0.278867102,0.214971367,0.278867102,0.214971367,0.278867102,0.214971367,0.278867102,0.214971367,0.278867102,0.214971367
0.279139434,0.160681176,0.279139434,0.160681176,0.279139434,0.160681176,0.279139434,0.160681176,0.279139434,0.160681176,0.279139434,0.160681176
0.279411765,0.228326685,0.279411765,0.228326685,0.279411765,0.228326685,0.279411765,0.228326685,0.279411765,0.228326685,0.279411765,0.228326685
0.279684096,0.467791925,0.279684096,0.467791925,0.279684096,0.467791925,0.279684096,0.467791925,0.279684096,0.467791925,0.279684096,0.467791925
0.279956427,0.214971367,0.279956427,0.214971367,0.279956427,0.214971367,0.279956427,0.214971367,0.279956427,0.214971367,0.279956427,0.214971367
0.280228758,0.095019807,0.280228758,0.095019807,0.280228758,0.095019807,0.280228758,0.095019807,0.280228758,0.095019807,0.280228758,0.095019807
0.280501089,0.228326685,0.280501089,0.228326685,0.280501089,0.228326685,0.280501089,0.228326685,0.280501089,0.228326685,0.280501089,0.228326685
0.28077342,0.228326685,0.28077342,0.228326685,0.28077342,0.228326685,0.28077342,0.228326685,0.28077342,0.228326685,0.28077342,0.228326685
0.281045752,0.160681176,0.281045752,0.160681176,0.281045752,0.160681176,0.281045752,0.160681176,0.281045752,0.160681176,0.281045752,0.160681176
0.281318083,0.358534199,0.281318083,0.358534199,0.281318083,0.358534199,0.281318083,0.358534199,0.281318083,0.358534199,0.281318083,0.358534199
0.281590414,0.304237166,0.281590414,0.304237166,0.281590414,0.304237166,0.281590414,0.304237166,0.281590414,0.304237166,0.281590414,0.304237166
0.281862745,0.394885022,0.281862745,0.394885022,0.281862745,0.394885022,0.281862745,0.394885022,0.281862745,0.394885022,0.281862745,0.394885022
0.282135076,0.634343421,0.282135076,0.634343421,0.282135076,0.634343421,0.282135076,0.634343421,0.282135076,0.634343421,0.282135076,0.634343421
0.282407407,0.358534199,0.282407407,0.358534199,0.282407407,0.358534199,0.282407407,0.358534199,0.282407407,0.358534199,0.282407407,0.358534199
0.282679739,0.261571302,0.282679739,0.261571302,0.282679739,0.261571302,0.282679739,0.261571302,0.282679739,0.261571302,0.282679739,0.261571302
0.28295207,0.371889518,0.28295207,0.371889518,0.28295207,0.371889518,0.28295207,0.371889518,0.28295207,0.371889518,0.28295207,0.371889518
0.283224401,0.394885022,0.283224401,0.394885022,0.283224401,0.394885022,0.283224401,0.394885022,0.283224401,0.394885022,0.283224401,0.394885022
0.283496732,0.304237166,0.283496732,0.304237166,0.283496732,0.304237166,0.283496732,0.304237166,0.283496732,0.304237166,0.283496732,0.304237166
0.283769063,0.467791925,0.283769063,0.467791925,0.283769063,0.467791925,0.283769063,0.467791925,0.283769063,0.467791925,0.283769063,0.467791925
0.284041394,0.214971367,0.284041394,0.214971367,0.284041394,0.214971367,0.284041394,0.214971367,0.284041394,0.214971367,0.284041394,0.214971367
0.284313725,0.611347916,0.284313725,0.611347916,0.284313725,0.611347916,0.284313725,0.611347916,0.284313725,0.611347916,0.284313725,0.611347916
0.284586057,0.381522862,0.284586057,0.381522862,0.284586057,0.381522862,0.284586057,0.381522862,0.284586057,0.381522862,0.284586057,0.381522862
0.284858388,0.638995888,0.284858388,0.638995888,0.284858388,0.638995888,0.284858388,0.638995888,0.284858388,0.638995888,0.284858388,0.638995888
0.285130719,0.279408042,0.285130719,0.279408042,0.285130719,0.279408042,0.285130719,0.279408042,0.285130719,0.279408042,0.285130719,0.279408042
0.28540305,0.429491171,0.28540305,0.429491171,0.28540305,0.429491171,0.28540305,0.429491171,0.28540305,0.429491171,0.28540305,0.429491171
0.285675381,0.419242058,0.285675381,0.419242058,0.285675381,0.419242058,0.285675381,0.419242058,0.285675381,0.419242058,0.285675381,0.419242058
0.285947712,0.585793554,0.285947712,0.585793554,0.285947712,0.585793554,0.285947712,0.585793554,0.285947712,0.585793554,0.285947712,0.585793554
0.286220044,0.38617533,0.286220044,0.38617533,0.286220044,0.38617533,0.286220044,0.38617533,0.286220044,0.38617533,0.286220044,0.38617533
0.286492375,0.38617533,0.286492375,0.38617533,0.286492375,0.38617533,0.286492375,0.38617533,0.286492375,0.38617533,0.286492375,0.38617533
0.286764706,0.638995888,0.286764706,0.638995888,0.286764706,0.638995888,0.286764706,0.638995888,0.286764706,0.638995888,0.286764706,0.638995888
0.287037037,0.095019807,0.287037037,0.095019807,0.287037037,0.095019807,0.287037037,0.095019807,0.287037037,0.095019807,0.287037037,0.095019807
0.287309368,0.228326685,0.287309368,0.228326685,0.287309368,0.228326685,0.287309368,0.228326685,0.287309368,0.228326685,0.287309368,0.228326685
0.287581699,0.228326685,0.287581699,0.228326685,0.287581699,0.228326685,0.287581699,0.228326685,0.287581699,0.228326685,0.287581699,0.228326685
0.287854031,0.371889518,0.287854031,0.371889518,0.287854031,0.371889518,0.287854031,0.371889518,0.287854031,0.371889518,0.287854031,0.371889518
0.288126362,0.394885022,0.288126362,0.394885022,0.288126362,0.394885022,0.288126362,0.394885022,0.288126362,0.394885022,0.288126362,0.394885022
0.288398693,0.095019807,0.288398693,0.095019807,0.288398693,0.095019807,0.288398693,0.095019807,0.288398693,0.095019807,0.288398693,0.095019807
0.288671024,0.095019807,0.288671024,0.095019807,0.288671024,0.095019807,0.288671024,0.095019807,0.288671024,0.095019807,0.288671024,0.095019807
